company,code,hotel,price,location,run_date,checkin,checkout,address
JPMorgan,JPM,Sheraton Inner Harbor Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"300 South Charles Street Baltimore, Maryland 21201"
JPMorgan,JPM,Residence Inn Greenbelt,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6320 Golden Triangle Drive Greenbelt, Maryland 20770"
JPMorgan,JPM,Courtyard Greenbelt,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6301 Golden Triangle Drive Greenbelt, Maryland 20770"
JPMorgan,JPM,Delta Hotels Baltimore Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1 East Redwood Street Baltimore, Maryland 21202"
JPMorgan,JPM,Residence Inn Baltimore Downtown/ Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"17 Light Street Baltimore, Maryland 21202"
JPMorgan,JPM,SpringHill Suites Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 East Redwood Street Baltimore, Maryland 21202"
JPMorgan,JPM,Renaissance Baltimore Harborplace Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"202 East Pratt Street Baltimore, Maryland 21202"
JPMorgan,JPM,Courtyard Baltimore Downtown/McHenry Row,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1803 Porter Street Baltimore, Maryland 21230"
JPMorgan,JPM,Residence Inn Baltimore Owings Mills,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"10620 Red Run Boulevard Owings Mills, Maryland 21117"
JPMorgan,JPM,Baltimore Marriott Waterfront,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"700 Aliceanna Street Baltimore, Maryland 21202"
JPMorgan,JPM,Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"101 S. President Street Baltimore, Maryland 21202"
JPMorgan,JPM,Courtyard Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1000 Aliceanna Street Baltimore, Maryland 21202"
JPMorgan,JPM,Delta Hotels Baltimore North,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"5100 Falls Road Baltimore, Maryland 21210"
Kroger,KRO,SpringHill Suites Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
Kroger,KRO,Courtyard Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
Kroger,KRO,Residence Inn Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
Kroger,KRO,Residence Inn Fulton at Maple Lawn,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
Kroger,KRO,TownePlace Suites Fort Meade National Business Park,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
Kroger,KRO,Courtyard Fort Meade BWI Business District,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
Kroger,KRO,TownePlace Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
Kroger,KRO,Residence Inn Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
Kroger,KRO,Element Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
Kroger,KRO,Aloft Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
Kroger,KRO,SpringHill Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
Kroger,KRO,Fairfield Inn & Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
Kroger,KRO,Fairfield Inn Laurel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
Kroger,KRO,Sheraton Baltimore Washington Airport Hotel - BWI,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Kroger,KRO,The Westin Baltimore Washington Airport - BWI,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Kroger,KRO,SpringHill Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
Kroger,KRO,BWI Airport Marriott,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1743 West Nursery Road Linthicum, Maryland 21090"
Kroger,KRO,Courtyard Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1671 West Nursery Road Linthicum, Maryland 21090"
Kroger,KRO,Fairfield Inn & Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1020 Andover Road Linthicum Heights, Maryland 21090"
Kroger,KRO,Residence Inn Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1160 Winterson Road Linthicum, Maryland 21090"
Kroger,KRO,Aloft BWI Baltimore Washington International Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1741 West Nursery Road Linthicum, Maryland 21090"
Kroger,KRO,TownePlace Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1171 Winterson Road Linthicum, Maryland 21090"
Kroger,KRO,Courtyard Silver Spring North/White Oak,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12521 Prosperity Drive Silver Spring, Maryland 20904"
Kroger,KRO,Sheraton College Park North Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4095 Powder Mill Road Beltsville, Maryland 20705"
Kroger,KRO,Residence Inn Silver Spring,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12000 Plum Orchard Drive Silver Spring, Maryland 20904"
Kroger,KRO,TownePlace Suites College Park,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"9620 Baltimore Avenue College Park, Maryland 20740"
Kroger,KRO,Baltimore Marriott Inner Harbor at Camden Yards,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"110 South Eutaw Street Baltimore, Maryland 21201"
Kroger,KRO,Sheraton Inner Harbor Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"300 South Charles Street Baltimore, Maryland 21201"
Kroger,KRO,Residence Inn Greenbelt,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6320 Golden Triangle Drive Greenbelt, Maryland 20770"
Kroger,KRO,Courtyard Greenbelt,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6301 Golden Triangle Drive Greenbelt, Maryland 20770"
Kroger,KRO,Delta Hotels Baltimore Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1 East Redwood Street Baltimore, Maryland 21202"
Kroger,KRO,Residence Inn Baltimore Downtown/ Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"17 Light Street Baltimore, Maryland 21202"
Kroger,KRO,SpringHill Suites Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 East Redwood Street Baltimore, Maryland 21202"
Kroger,KRO,Renaissance Baltimore Harborplace Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"202 East Pratt Street Baltimore, Maryland 21202"
Kroger,KRO,Courtyard Baltimore Downtown/McHenry Row,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1803 Porter Street Baltimore, Maryland 21230"
Kroger,KRO,Residence Inn Baltimore Owings Mills,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"10620 Red Run Boulevard Owings Mills, Maryland 21117"
Kroger,KRO,Baltimore Marriott Waterfront,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"700 Aliceanna Street Baltimore, Maryland 21202"
Kroger,KRO,Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"101 S. President Street Baltimore, Maryland 21202"
Kroger,KRO,Courtyard Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1000 Aliceanna Street Baltimore, Maryland 21202"
Kroger,KRO,Delta Hotels Baltimore North,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"5100 Falls Road Baltimore, Maryland 21210"
Lowes,LOW,SpringHill Suites Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
Lowes,LOW,Courtyard Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
Lowes,LOW,Residence Inn Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
Lowes,LOW,Residence Inn Fulton at Maple Lawn,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
Lowes,LOW,TownePlace Suites Fort Meade National Business Park,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
Lowes,LOW,Courtyard Fort Meade BWI Business District,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
Lowes,LOW,TownePlace Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
Lowes,LOW,Residence Inn Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
Lowes,LOW,Element Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
Lowes,LOW,Aloft Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
Lowes,LOW,SpringHill Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
Lowes,LOW,Fairfield Inn & Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
Lowes,LOW,Fairfield Inn Laurel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
Lowes,LOW,Sheraton Baltimore Washington Airport Hotel - BWI,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Lowes,LOW,The Westin Baltimore Washington Airport - BWI,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Lowes,LOW,SpringHill Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
Lowes,LOW,BWI Airport Marriott,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1743 West Nursery Road Linthicum, Maryland 21090"
Lowes,LOW,Courtyard Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1671 West Nursery Road Linthicum, Maryland 21090"
Lowes,LOW,Fairfield Inn & Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1020 Andover Road Linthicum Heights, Maryland 21090"
Lowes,LOW,Residence Inn Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1160 Winterson Road Linthicum, Maryland 21090"
Lowes,LOW,Aloft BWI Baltimore Washington International Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1741 West Nursery Road Linthicum, Maryland 21090"
Lowes,LOW,TownePlace Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1171 Winterson Road Linthicum, Maryland 21090"
Lowes,LOW,Courtyard Silver Spring North/White Oak,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12521 Prosperity Drive Silver Spring, Maryland 20904"
Lowes,LOW,Sheraton College Park North Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4095 Powder Mill Road Beltsville, Maryland 20705"
Lowes,LOW,Residence Inn Silver Spring,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12000 Plum Orchard Drive Silver Spring, Maryland 20904"
Lowes,LOW,TownePlace Suites College Park,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"9620 Baltimore Avenue College Park, Maryland 20740"
Lowes,LOW,Baltimore Marriott Inner Harbor at Camden Yards,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"110 South Eutaw Street Baltimore, Maryland 21201"
Lowes,LOW,Sheraton Inner Harbor Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"300 South Charles Street Baltimore, Maryland 21201"
Lowes,LOW,Residence Inn Greenbelt,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6320 Golden Triangle Drive Greenbelt, Maryland 20770"
Lowes,LOW,Courtyard Greenbelt,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6301 Golden Triangle Drive Greenbelt, Maryland 20770"
Lowes,LOW,Delta Hotels Baltimore Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1 East Redwood Street Baltimore, Maryland 21202"
Lowes,LOW,Residence Inn Baltimore Downtown/ Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"17 Light Street Baltimore, Maryland 21202"
Lowes,LOW,SpringHill Suites Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 East Redwood Street Baltimore, Maryland 21202"
Lowes,LOW,Renaissance Baltimore Harborplace Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"202 East Pratt Street Baltimore, Maryland 21202"
Lowes,LOW,Courtyard Baltimore Downtown/McHenry Row,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1803 Porter Street Baltimore, Maryland 21230"
Lowes,LOW,Residence Inn Baltimore Owings Mills,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"10620 Red Run Boulevard Owings Mills, Maryland 21117"
Lowes,LOW,Baltimore Marriott Waterfront,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"700 Aliceanna Street Baltimore, Maryland 21202"
Lowes,LOW,Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,99,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"101 S. President Street Baltimore, Maryland 21202"
Lowes,LOW,Courtyard Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1000 Aliceanna Street Baltimore, Maryland 21202"
Lowes,LOW,Delta Hotels Baltimore North,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"5100 Falls Road Baltimore, Maryland 21210"
Local Promotion Rate,LPR,SpringHill Suites Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
Local Promotion Rate,LPR,Courtyard Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
Local Promotion Rate,LPR,Residence Inn Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
Local Promotion Rate,LPR,Residence Inn Fulton at Maple Lawn,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
Local Promotion Rate,LPR,TownePlace Suites Fort Meade National Business Park,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
Local Promotion Rate,LPR,Courtyard Fort Meade BWI Business District,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
Local Promotion Rate,LPR,TownePlace Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
Local Promotion Rate,LPR,Residence Inn Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
Local Promotion Rate,LPR,Element Arundel Mills BWI Airport,174,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
Local Promotion Rate,LPR,Aloft Arundel Mills BWI Airport,141,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
Local Promotion Rate,LPR,SpringHill Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
Local Promotion Rate,LPR,Fairfield Inn & Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
Local Promotion Rate,LPR,Fairfield Inn Laurel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
Local Promotion Rate,LPR,Sheraton Baltimore Washington Airport Hotel - BWI,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Local Promotion Rate,LPR,The Westin Baltimore Washington Airport - BWI,103,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Local Promotion Rate,LPR,SpringHill Suites Baltimore BWI Airport,94,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
Local Promotion Rate,LPR,BWI Airport Marriott,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1743 West Nursery Road Linthicum, Maryland 21090"
Local Promotion Rate,LPR,Courtyard Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1671 West Nursery Road Linthicum, Maryland 21090"
Local Promotion Rate,LPR,Fairfield Inn & Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1020 Andover Road Linthicum Heights, Maryland 21090"
Local Promotion Rate,LPR,Residence Inn Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1160 Winterson Road Linthicum, Maryland 21090"
Local Promotion Rate,LPR,Aloft BWI Baltimore Washington International Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1741 West Nursery Road Linthicum, Maryland 21090"
Local Promotion Rate,LPR,TownePlace Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1171 Winterson Road Linthicum, Maryland 21090"
Local Promotion Rate,LPR,Courtyard Silver Spring North/White Oak,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12521 Prosperity Drive Silver Spring, Maryland 20904"
Local Promotion Rate,LPR,Sheraton College Park North Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4095 Powder Mill Road Beltsville, Maryland 20705"
Local Promotion Rate,LPR,Residence Inn Silver Spring,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12000 Plum Orchard Drive Silver Spring, Maryland 20904"
Local Promotion Rate,LPR,TownePlace Suites College Park,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"9620 Baltimore Avenue College Park, Maryland 20740"
Local Promotion Rate,LPR,Baltimore Marriott Inner Harbor at Camden Yards,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"110 South Eutaw Street Baltimore, Maryland 21201"
Local Promotion Rate,LPR,Sheraton Inner Harbor Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"300 South Charles Street Baltimore, Maryland 21201"
Local Promotion Rate,LPR,Residence Inn Greenbelt,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6320 Golden Triangle Drive Greenbelt, Maryland 20770"
Local Promotion Rate,LPR,Courtyard Greenbelt,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6301 Golden Triangle Drive Greenbelt, Maryland 20770"
Local Promotion Rate,LPR,Delta Hotels Baltimore Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1 East Redwood Street Baltimore, Maryland 21202"
Local Promotion Rate,LPR,Residence Inn Baltimore Downtown/ Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"17 Light Street Baltimore, Maryland 21202"
Local Promotion Rate,LPR,SpringHill Suites Baltimore Downtown/Inner Harbor,164,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 East Redwood Street Baltimore, Maryland 21202"
Local Promotion Rate,LPR,Renaissance Baltimore Harborplace Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"202 East Pratt Street Baltimore, Maryland 21202"
Local Promotion Rate,LPR,Courtyard Baltimore Downtown/McHenry Row,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1803 Porter Street Baltimore, Maryland 21230"
Local Promotion Rate,LPR,Residence Inn Baltimore Owings Mills,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"10620 Red Run Boulevard Owings Mills, Maryland 21117"
Local Promotion Rate,LPR,Baltimore Marriott Waterfront,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"700 Aliceanna Street Baltimore, Maryland 21202"
Local Promotion Rate,LPR,Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"101 S. President Street Baltimore, Maryland 21202"
Local Promotion Rate,LPR,Courtyard Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1000 Aliceanna Street Baltimore, Maryland 21202"
